elapsed_s,mode,spawn_yaw_rad,lio_x_rel_m,lio_y_rel_m,lio_z_rel_m,ekf_x_rel_m,ekf_y_rel_m,ekf_z_rel_m,ekf_camera_x_rel_m,ekf_camera_y_rel_m,truth_x_rel_m,truth_y_rel_m,truth_z_rel_m,truth_world_x_rel_m,truth_world_y_rel_m,lio_xy_drift_m,ekf_xy_drift_m,truth_xy_motion_m,lio_truth_xy_error_m,ekf_truth_xy_error_m,lio_yaw_rad,ekf_yaw_rad,lio_vx_mps,lio_vy_mps,lio_wz_radps,ekf_vx_mps,ekf_vy_mps,ekf_wz_radps,cmd_vx_mps,cmd_wz_radps,gps_lat,gps_lon,imu_gz_radps,filtered_points,registered_points,safety_cloud_points,raw_obstacle_points,safety_stop,nan_count,stamp_backwards
12.226275998999995,running,1.0,0.17234931478033924,0.06269455624951903,-0.016863399038395947,0.22208260767412574,0.360155466182731,0.0,0.42305211983226926,0.0077167582612920615,0.5729117106052416,0.00608662423810008,-0.0475478874413785,0.30442380060708274,0.48537719844176763,0.18339818343859507,0.4231224934373496,0.5729440418952273,0.40454256996711135,0.1498684565997005,0.001963012136797308,2.0066610533248035,0.0036784056363654673,-0.00043274808517382963,0.00525,0.03121299453798037,-0.024522877557518544,0.01646949537113807,0.6,-0.02595465476402237,-33.72276462563557,150.67399087830552,0.02375,22140,7598,3474,3474,0,0,0
12.426541068999995,running,1.0,0.17234931478033924,0.06269455624951903,-0.016863399038395947,0.2723283326357792,0.43531448159472885,0.0,0.5134441316049927,0.006045027929304336,0.6717365960161177,0.007003139524744295,-0.04510301888938151,0.3570478930508898,0.5690306674147223,0.18339818343859507,0.5134797159014863,0.6717731003772955,0.5024830251430141,0.1582953640103733,0.001963012136797308,2.008491255091373,0.0036784056363654673,-0.00043274808517382963,0.00525,0.04308631914077507,-0.04576490428925551,0.005457766376095142,0.6,-0.02595465476402237,-33.722763880334675,150.67399146533666,0.017750000000000002,22140,7598,3474,3474,0,0,0
12.626720949999992,running,1.0,0.17234931478033924,0.06269455624951903,-0.016863399038395947,0.3295978305592779,0.521063322734456,0.0,0.6165421351889517,0.00418470370547952,0.7637783866114798,0.00782764841627126,-0.041963999011017356,0.4060844844368603,0.6469266476457847,0.18339818343859507,0.6165563366055484,0.7638184967219397,0.5939686225569719,0.1472813117103585,0.001963012136797308,2.0098279117219446,0.0036784056363654673,-0.00043274808517382963,0.00525,0.06211009351280578,-0.07944995067761744,-0.002526212412063209,0.6,-0.02595465476402237,-33.72276310869868,150.67399207082144,0.0155,22140,7598,3322,3322,0,0,0
12.827372255,running,1.0,0.17234931478033924,0.06269455624951903,-0.016863399038395947,0.38991666385195806,0.6117035472243896,0.0,0.725403658869016,0.002401277948541558,0.8668845751462977,0.008719515471889094,-0.037688389288002916,0.46104251560188914,0.7341693914786447,0.18339818343859507,0.7254076332906498,0.8669284264439836,0.6966294085943806,0.14162192554848504,0.001963012136797308,2.0111378694621003,0.0036784056363654673,-0.00043274808517382963,0.00525,0.08698473251291078,-0.12320716858907116,0.009459967731246039,0.6,-0.0246953121048269,-33.72276250890733,150.67399253940945,0.0135,22140,7598,3322,3322,0,0,0
13.029854950000015,running,1.0,0.6309132256621439,0.10155522671135919,-0.052842600498836705,0.42246579476972596,0.6754441023454866,0.0,0.7966258570478415,0.009451297609770204,0.9681581389538396,0.009591116320149973,-0.032989573285906876,0.5150274288264427,0.8198590848988943,0.6390343984386184,0.7966819209343942,0.9682056452711009,0.3495590495769919,0.17153233889022382,0.011215932750155286,2.0135880486461577,0.00450842609718086,0.001215733002228531,0.01225,0.06298809194349508,-0.0555705761775513,0.0071149266989938694,0.6,-0.07489238456092485,-33.722761705859284,150.6739931649587,0.01525,21468,7598,3322,3322,0,0,0
13.232638907000023,running,1.0,0.676175555712766,0.0723481722219208,-0.06641335653566903,0.47115185886380523,0.7460210128532619,0.0,0.8823194721311931,0.0066162547985053055,1.0580548379287105,0.010388375712807374,-0.028750590128210796,0.5629279519262127,0.8959353098044858,0.6800350286325849,0.8823442784590524,1.058105835166927,0.38687310913168377,0.17577584500772395,0.006637110599491071,2.013971943013103,0.002373100086821967,7.50319116314416e-05,0.0025,0.038746320288229025,-0.034278176963141366,0.0012343127147956667,0.6,-0.03643403944979593,-33.72276110201423,150.6739936340569,0.00775,21468,7360,3322,3322,0,0,0
13.432804230999977,running,1.0,0.676175555712766,0.0723481722219208,-0.06641335653566903,0.5007324360268905,0.7938265585045726,0.0,0.9385289057598056,0.0075545039505857114,1.15138939240498,0.011226112222756601,-0.024531035138790402,0.6126518959608802,0.9749262602442741,0.6800350286325849,0.9385593095146613,1.1514441187215065,0.4791284763007473,0.21289214988374924,0.006637110599491071,2.0150145128218337,0.002373100086821967,7.50319116314416e-05,0.0025,0.04312819074650593,-0.04178161955718874,0.016390721480753552,0.6,-0.03643403944979593,-33.722760273620764,150.67399427533033,0.00475,21468,7360,3322,3322,0,0,0
13.634017012000015,running,1.0,0.686041115886175,0.07335527212365511,-0.07114852943699952,0.5799559224859943,0.91456376677259,0.0,1.0829303957168175,0.006124830811220283,1.252591177060622,0.012155956248114275,-0.020301313987544103,0.666549016800559,1.0605870225137721,0.6899517437000096,1.082947715967788,1.2526501603091027,0.5698458809892406,0.1697679451493296,0.004889903679730165,2.0162335671447487,0.00694899133747442,-0.004434045907182303,0.00175,0.06050287975639082,-0.07177584935876287,0.0028086016953868063,0.6,-0.03643403944979593,-33.72275943348312,150.67399492342975,0.01875,21352,7360,3178,3178,0,0,0
13.834875946000011,running,1.0,0.8196670738532665,0.06934326314539618,-0.07110336495248178,0.6174138754393099,0.9757341316863374,0.0,1.1546421012756238,0.00765553946439923,1.34344670432959,0.01300567318097856,-0.016913369280741455,0.7149234555405428,1.1374984165381932,0.8225950401642523,1.1546674799797032,1.3435096556813155,0.5268007453913792,0.1888803908963318,0.01265241094326906,2.019120768765239,0.0022015550112932597,0.0005575564990170826,-0.0075,0.019229747095453685,-0.017649648451458447,0.003387055531816731,0.6,-0.023860017422215524,-33.72275878852446,150.6739954190238,0.0195,21352,7369,3178,3178,0,0,0
14.03501666699998,running,1.0,0.8332410604057521,0.0745503645269685,-0.07085129076802893,0.6669041705283145,1.05258039709735,0.0,1.2460457244645213,0.007531106516346253,1.4464970019815266,0.013993447948310145,-0.013674942407829085,0.7697705851760475,1.2247459489725827,0.8365694362079015,1.2460684832791793,1.4465646868795832,0.6162385820633957,0.20055542005885252,0.025159233149747662,2.017806248518772,0.0018357170973693042,0.001942358051720878,0.010750000000000001,0.017699515522353357,-0.018320225965331248,0.003053367363750628,0.6,-0.023860017422215527,-33.72275815556786,150.6739959038417,0.0155,21267,7369,3122,3122,0,0,0
14.236837362000017,running,1.0,0.8768085017826005,0.07090464694508869,-0.06431280242660936,0.7168378915454414,1.130427872386277,0.0,1.3385314207668333,0.007574499521562084,1.5433243430538193,0.0149437724613255,-0.01131978550148545,0.8212869503246338,1.3067368095467202,0.8796707439472204,1.3385528519349092,1.5433966904842964,0.6688609617390359,0.2049254674326846,0.024746245180670312,2.0202016240945166,0.00045904629763172987,0.0006040191721994169,-0.0085,0.009999500159059467,-0.011039164494857291,-0.00033902069840346764,0.6,-0.024441132316678677,-33.7227572921859,150.67399656280236,0.02125,21267,7341,3122,3122,0,0,0
14.440046370000005,running,1.0,0.8962804228327659,0.07423306306727273,-0.0634095948876796,0.7615599590680953,1.2029617476041574,0.0,1.4237300083840365,0.009132397354401967,1.6336949579029267,0.01585766112101994,-0.009770320014311523,0.8693453911198503,1.3832748359716334,0.899349289211723,1.4237592975832143,1.6337719182596067,0.7397214908904081,0.2100726283912321,0.029292416071789503,2.0236544877131246,0.001719347351211503,0.001490170388075132,0.0032500000000000003,0.0058981069117770455,-0.006418256763032786,0.002460443615409431,0.6,-0.02278133267304561,-33.722756629902705,150.6739970664752,-0.00825,21235,7349,3077,3077,0,0,0
