t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,des_vx,des_wz,act_vx,act_wz,crosstrack_err,along_err,heading_err,mode,obstacle_pts
41.400,-0.073,0.148,-0.0035,10.000,0.000,1,0.000,0.000,0.103,0.038,0.113,0.043,-0.0112,PLAN,944
41.601,-0.038,0.161,-0.0091,10.000,0.000,1,0.000,0.000,0.395,-0.035,0.100,0.077,-0.0069,PLAN,937
41.800,-0.031,0.151,-0.0084,10.000,0.000,1,0.000,0.000,0.400,0.023,0.109,0.085,-0.0067,PLAN,938
42.000,-0.077,0.124,-0.0010,10.000,0.000,1,0.000,0.000,-0.244,0.010,0.137,0.039,-0.0113,PLAN,938
42.200,-0.116,0.176,-0.0023,10.000,0.000,1,0.000,0.000,-0.250,0.041,0.086,-0.001,-0.0151,PLAN,947
42.400,-0.116,0.176,-0.0023,10.000,0.000,1,0.000,0.000,-0.250,0.041,0.086,-0.001,-0.0151,PLAN,947
42.600,-0.116,0.176,-0.0023,10.000,0.000,1,0.000,0.000,-0.250,0.041,0.086,-0.001,-0.0151,PLAN,947
42.800,-0.116,0.176,-0.0023,10.000,0.000,1,0.000,0.000,-0.250,0.041,0.086,-0.001,-0.0151,PLAN,947
43.000,-0.045,0.351,-0.0018,10.000,0.000,1,0.000,0.000,-0.026,0.007,0.091,0.066,-0.0332,PLAN,947
43.200,-0.087,0.321,-0.0002,10.000,0.000,1,0.000,0.000,-0.510,0.101,0.060,0.025,-0.0316,PLAN,947
43.400,-0.087,0.321,-0.0002,10.000,0.000,1,0.000,0.000,-0.510,0.101,0.060,0.025,-0.0316,PLAN,947
43.601,-0.087,0.321,-0.0002,10.000,0.000,1,0.000,0.000,-0.510,0.101,0.060,0.025,-0.0316,PLAN,947
43.801,-0.087,0.321,-0.0002,10.000,0.000,1,0.000,0.000,-0.510,0.101,0.060,0.025,-0.0316,PLAN,947
44.000,-0.490,0.122,0.0052,10.000,0.000,1,0.000,0.000,0.192,-0.005,0.150,-0.373,-0.0169,PLAN,865
44.200,-0.167,0.166,-0.0027,10.000,0.000,1,0.000,0.000,1.473,-0.069,0.098,-0.051,-0.0136,PLAN,977
44.400,-0.114,0.135,-0.0027,10.000,0.000,1,0.000,0.000,0.802,0.066,0.128,0.003,-0.0106,PLAN,957
44.600,-0.133,0.124,-0.0015,10.000,0.000,1,0.000,0.000,-0.128,-0.006,0.138,-0.016,-0.0108,PLAN,967
44.800,-0.179,0.152,0.0024,10.000,0.000,1,0.000,0.000,-0.281,0.111,0.112,-0.063,-0.0173,PLAN,964
45.000,-0.115,0.159,0.0001,10.000,0.000,1,0.000,0.000,0.272,-0.038,0.103,0.001,-0.0159,PLAN,964
45.200,-0.084,0.119,-0.0025,10.000,0.000,1,0.000,0.000,0.189,-0.007,0.142,0.033,-0.0093,PLAN,951
45.400,-0.086,0.134,-0.0008,10.000,0.000,1,0.000,0.000,0.042,0.092,0.127,0.030,-0.0125,PLAN,955
45.600,-0.063,0.120,-0.0015,10.000,0.000,1,0.000,0.000,0.200,0.140,0.141,0.054,-0.0104,PLAN,946
45.800,-0.065,0.132,-0.0001,10.000,0.000,1,0.000,0.000,-0.050,-0.006,0.128,0.052,-0.0131,PLAN,970
46.000,-0.065,0.154,0.0110,10.000,0.000,1,0.000,0.000,0.034,-0.029,0.107,0.051,-0.0263,PLAN,966
46.200,-0.065,0.154,0.0110,10.000,0.000,1,0.000,0.000,0.034,-0.029,0.107,0.051,-0.0263,PLAN,966
46.400,-0.065,0.154,0.0110,10.000,0.000,1,0.000,0.000,0.034,-0.029,0.107,0.051,-0.0263,PLAN,966
46.600,-0.065,0.154,0.0110,10.000,0.000,1,0.000,0.000,0.034,-0.029,0.107,0.051,-0.0263,PLAN,966
46.800,-0.065,0.154,0.0110,10.000,0.000,1,0.000,0.000,0.034,-0.029,0.107,0.051,-0.0263,PLAN,966
47.000,-0.073,0.177,-0.0098,10.000,0.000,1,0.000,0.000,0.281,-0.012,0.084,0.042,-0.0077,PLAN,966
47.200,-0.085,0.190,0.0039,10.000,0.000,1,0.000,0.000,-0.138,-0.013,0.071,0.031,-0.0228,PLAN,966
47.400,-0.150,0.211,0.0022,10.000,0.000,1,0.000,0.000,-0.497,-0.014,0.052,-0.035,-0.0230,PLAN,935
47.600,-0.152,0.212,0.0007,10.000,0.000,1,0.000,0.000,-0.388,-0.047,0.051,-0.038,-0.0216,PLAN,952
47.800,-0.152,0.212,0.0007,10.000,0.000,1,0.000,0.000,-0.388,-0.047,0.051,-0.038,-0.0216,PLAN,952
48.000,-0.050,0.423,0.0033,10.000,0.000,1,0.000,0.000,0.241,0.030,0.163,0.059,-0.0453,PLAN,952
48.200,-0.177,0.178,0.0016,10.000,0.000,1,0.000,0.000,-0.778,0.023,0.086,-0.061,-0.0191,PLAN,879
48.400,-0.243,0.166,0.0021,10.000,0.000,1,0.000,0.000,-0.690,0.046,0.099,-0.128,-0.0183,PLAN,998
48.600,-0.267,0.149,-0.0007,10.000,0.000,1,0.000,0.000,-0.523,-0.070,0.117,-0.151,-0.0138,PLAN,987
48.800,-0.332,0.261,0.0023,10.000,0.000,1,0.000,0.000,0.002,-0.170,0.007,-0.218,-0.0275,PLAN,987
49.000,-0.239,0.224,0.0005,10.000,0.000,1,0.000,0.000,0.820,0.021,0.042,-0.125,-0.0224,PLAN,971
49.200,-0.198,0.175,-0.0020,10.000,0.000,1,0.000,0.000,0.358,-0.008,0.089,-0.083,-0.0152,PLAN,966
49.400,-0.208,0.156,-0.0017,10.000,0.000,1,0.000,0.000,-0.057,-0.026,0.109,-0.092,-0.0135,PLAN,986
49.600,-0.209,0.170,0.0002,10.000,0.000,1,0.000,0.000,0.125,-0.005,0.095,-0.093,-0.0168,PLAN,977
49.800,-0.188,0.148,-0.0010,10.000,0.000,1,0.000,0.000,0.198,0.039,0.116,-0.071,-0.0135,PLAN,977
50.000,-0.188,0.132,0.0038,10.000,0.000,1,0.000,0.000,0.029,0.014,0.132,-0.071,-0.0167,PLAN,966
50.201,-0.165,0.126,-0.0054,10.000,0.000,1,0.000,0.000,0.213,-0.009,0.137,-0.048,-0.0070,PLAN,966
50.400,-0.116,0.098,-0.0086,10.000,0.000,1,0.000,0.000,0.226,0.037,0.164,0.001,-0.0010,PLAN,953
50.600,-0.096,0.084,0.0012,10.000,0.000,1,0.000,0.000,0.226,0.011,0.178,0.022,-0.0096,PLAN,947
50.800,-0.055,0.073,-0.0165,10.000,0.000,1,0.000,0.000,0.309,-0.262,0.187,0.063,0.0092,PLAN,924
51.000,-0.054,0.079,-0.0165,10.000,0.000,1,0.000,0.000,0.139,0.103,0.182,0.064,0.0087,PLAN,867
51.200,-0.029,0.120,-0.0010,10.000,0.000,1,0.000,0.000,0.049,0.241,0.140,0.088,-0.0110,PLAN,867
51.400,-0.017,0.085,-0.0034,10.000,0.000,1,0.000,0.000,0.124,0.154,0.174,0.101,-0.0051,PLAN,826
51.600,-0.030,0.078,-0.0011,10.000,0.000,1,0.000,0.000,-0.058,0.061,0.182,0.088,-0.0067,PLAN,837
51.801,-0.030,0.078,-0.0011,10.000,0.000,1,0.000,0.000,-0.058,0.061,0.182,0.088,-0.0067,PLAN,837
52.000,-0.037,0.150,0.0007,10.000,0.000,1,0.000,0.000,0.087,0.123,0.110,0.079,-0.0156,PLAN,837
52.200,-0.043,0.149,-0.0009,10.000,0.000,1,0.000,0.000,0.001,-0.015,0.112,0.074,-0.0139,PLAN,925
52.400,-0.043,0.149,-0.0009,10.000,0.000,1,0.000,0.000,0.001,-0.015,0.112,0.074,-0.0139,PLAN,925
52.600,-0.043,0.149,-0.0009,10.000,0.000,1,0.000,0.000,0.001,-0.015,0.112,0.074,-0.0139,PLAN,925
52.800,-0.043,0.149,-0.0009,10.000,0.000,1,0.000,0.000,0.001,-0.015,0.112,0.074,-0.0139,PLAN,925
53.000,-0.043,0.149,-0.0009,10.000,0.000,1,0.000,0.000,0.001,-0.015,0.112,0.074,-0.0139,PLAN,925
53.200,-0.043,0.149,-0.0009,10.000,0.000,1,0.000,0.000,0.001,-0.015,0.112,0.074,-0.0139,PLAN,925
53.400,-0.043,0.149,-0.0009,10.000,0.000,1,0.000,0.000,0.001,-0.015,0.112,0.074,-0.0139,PLAN,925
53.600,-0.043,0.149,-0.0009,10.000,0.000,1,0.000,0.000,0.001,-0.015,0.112,0.074,-0.0139,PLAN,925
53.801,-0.043,0.149,-0.0009,10.000,0.000,1,0.000,0.000,0.001,-0.015,0.112,0.074,-0.0139,PLAN,925
54.000,-0.019,0.603,0.0044,10.000,0.000,1,0.000,0.000,0.082,-0.558,0.343,0.085,-0.0645,PLAN,925
54.200,-0.182,0.581,0.0129,10.000,0.000,1,0.000,0.000,-1.529,-0.099,0.316,-0.077,-0.0698,PLAN,925
54.400,-0.182,0.581,0.0129,10.000,0.000,1,0.000,0.000,-1.529,-0.099,0.316,-0.077,-0.0698,PLAN,925
54.600,-0.182,0.581,0.0129,10.000,0.000,1,0.000,0.000,-1.529,-0.099,0.316,-0.077,-0.0698,PLAN,925
54.800,-0.322,0.429,-0.0071,10.000,0.000,1,0.000,0.000,0.214,-0.061,0.162,-0.213,-0.0345,PLAN,811
55.000,-0.147,0.130,-0.0005,10.000,0.000,1,0.000,0.000,0.901,0.017,0.133,-0.030,-0.0123,PLAN,928
55.200,-0.164,0.070,-0.0042,10.000,0.000,1,0.000,0.000,-0.022,-0.017,0.193,-0.045,-0.0027,PLAN,972
55.400,-0.159,0.099,-0.0022,10.000,0.000,1,0.000,0.000,0.057,-0.092,0.164,-0.041,-0.0075,PLAN,952
55.600,-0.130,0.109,-0.0016,10.000,0.000,1,0.000,0.000,0.237,-0.087,0.153,-0.013,-0.0091,PLAN,954
55.800,-0.099,0.079,-0.0021,10.000,0.000,1,0.000,0.000,0.295,0.052,0.183,0.019,-0.0057,PLAN,927
56.000,-0.056,0.007,-0.0145,10.000,0.000,1,0.000,0.000,0.082,-0.157,0.253,0.064,0.0137,PLAN,927
56.200,-0.035,0.010,0.0003,10.000,0.000,1,0.000,0.000,0.179,0.419,0.250,0.084,-0.0014,PLAN,846
56.400,-0.297,-0.063,-0.0064,10.000,0.000,1,0.000,0.000,-1.488,-0.168,0.330,-0.175,0.0125,PLAN,941
56.600,-0.100,-0.132,-0.0029,10.000,0.000,1,0.000,0.000,0.485,0.008,0.393,0.023,0.0160,PLAN,837
56.800,0.037,0.059,-0.0290,10.000,0.000,1,0.000,0.000,1.224,-0.332,0.199,0.156,0.0231,PLAN,766
57.000,0.036,0.001,-0.0101,10.000,0.000,1,0.000,0.000,-0.366,-0.038,0.258,0.156,0.0101,PLAN,766
57.200,0.022,-0.004,-0.0100,10.000,0.000,1,0.000,0.000,-0.542,-0.026,0.262,0.142,0.0103,PLAN,824
57.400,0.022,-0.004,-0.0100,10.000,0.000,1,0.000,0.000,-0.542,-0.026,0.262,0.142,0.0103,PLAN,824
57.600,0.022,-0.004,-0.0100,10.000,0.000,1,0.000,0.000,-0.542,-0.026,0.262,0.142,0.0103,PLAN,824
57.800,0.022,-0.004,-0.0100,10.000,0.000,1,0.000,0.000,-0.542,-0.026,0.262,0.142,0.0103,PLAN,824
58.000,0.022,-0.004,-0.0100,10.000,0.000,1,0.000,0.000,-0.542,-0.026,0.262,0.142,0.0103,PLAN,824
58.200,0.022,-0.004,-0.0100,10.000,0.000,1,0.000,0.000,-0.542,-0.026,0.262,0.142,0.0103,PLAN,824
58.400,0.022,-0.004,-0.0100,10.000,0.000,1,0.000,0.000,-0.542,-0.026,0.262,0.142,0.0103,PLAN,824
58.600,-0.112,0.453,0.0053,10.000,0.000,1,0.000,0.000,2.139,-0.132,0.191,-0.004,-0.0500,PLAN,824
58.800,-0.133,0.113,0.0136,10.000,0.000,1,0.000,0.000,0.661,0.509,0.149,-0.016,-0.0248,PLAN,890
59.000,-0.141,0.050,0.0207,10.000,0.000,1,0.000,0.000,0.415,0.215,0.212,-0.022,-0.0256,PLAN,1025
59.201,-0.352,0.253,0.0036,10.000,0.000,1,0.000,0.000,-0.819,0.140,0.016,-0.238,-0.0280,PLAN,1025
59.400,-0.074,0.614,0.0094,10.000,0.000,1,0.000,0.000,1.257,0.001,0.353,0.030,-0.0704,PLAN,990
59.600,-0.011,0.502,0.0089,10.000,0.000,1,0.000,0.000,0.876,0.111,0.243,0.096,-0.0590,PLAN,866
59.800,-0.234,0.140,-0.0142,10.000,0.000,1,0.000,0.000,-1.207,-0.824,0.125,-0.117,0.0005,PLAN,896
60.000,-0.287,0.147,-0.0042,10.000,0.000,1,0.000,0.000,-0.575,0.017,0.120,-0.171,-0.0101,PLAN,933
60.200,-0.305,0.307,0.0015,10.000,0.000,1,0.000,0.000,-0.048,0.006,0.040,-0.193,-0.0313,PLAN,939
60.400,-0.273,0.364,0.0005,10.000,0.000,1,0.000,0.000,0.216,0.002,0.098,-0.162,-0.0359,PLAN,934
60.600,-0.237,0.278,0.0004,10.000,0.000,1,0.000,0.000,0.286,-0.027,0.013,-0.124,-0.0276,PLAN,934
60.800,-0.221,0.225,0.0007,10.000,0.000,1,0.000,0.000,0.184,-0.023,0.040,-0.107,-0.0227,PLAN,944
61.000,-0.218,0.205,-0.0014,10.000,0.000,1,0.000,0.000,0.133,-0.003,0.060,-0.103,-0.0187,PLAN,962
61.200,-0.123,0.125,-0.0041,10.000,0.000,1,0.000,0.000,0.398,0.015,0.138,-0.007,-0.0082,PLAN,959
61.400,-0.133,0.139,-0.0022,10.000,0.000,1,0.000,0.000,0.152,0.052,0.124,-0.017,-0.0115,PLAN,964
61.600,-0.133,0.139,-0.0022,10.000,0.000,1,0.000,0.000,0.152,0.052,0.124,-0.017,-0.0115,PLAN,964
61.801,-0.014,-0.021,-0.0195,10.000,0.000,1,0.000,0.000,0.035,0.057,0.280,0.106,0.0216,PLAN,964
62.000,0.016,-0.072,-0.0107,10.000,0.000,1,0.000,0.000,0.242,0.119,0.330,0.138,0.0179,PLAN,817
62.200,-0.001,-0.033,0.0032,10.000,0.000,1,0.000,0.000,-0.088,0.039,0.292,0.119,0.0001,PLAN,790
62.400,-0.011,-0.028,0.0047,10.000,0.000,1,0.000,0.000,-0.187,0.043,0.287,0.110,-0.0019,PLAN,779
62.600,-0.053,0.033,-0.0034,10.000,0.000,1,0.000,0.000,-0.288,0.072,0.228,0.066,0.0002,PLAN,779
62.800,-0.046,0.021,-0.0166,10.000,0.000,1,0.000,0.000,-0.214,-0.143,0.239,0.074,0.0145,PLAN,798
63.000,-0.010,-0.025,-0.0054,10.000,0.000,1,0.000,0.000,0.275,0.133,0.284,0.110,0.0079,PLAN,824
63.200,-0.056,-0.041,-0.0084,10.000,0.000,1,0.000,0.000,-0.433,-0.041,0.302,0.065,0.0125,PLAN,800
63.400,-0.056,-0.041,-0.0084,10.000,0.000,1,0.000,0.000,-0.433,-0.041,0.302,0.065,0.0125,PLAN,800
63.600,-0.137,0.225,0.0011,10.000,0.000,1,0.000,0.000,0.138,-0.001,0.038,-0.023,-0.0233,PLAN,800
63.800,-0.171,0.240,-0.0006,10.000,0.000,1,0.000,0.000,-0.217,0.013,0.024,-0.058,-0.0230,PLAN,973
64.000,-0.199,0.259,-0.0000,10.000,0.000,1,0.000,0.000,-0.249,0.003,0.006,-0.085,-0.0253,PLAN,974
64.200,-0.221,0.283,0.0001,10.000,0.000,1,0.000,0.000,-0.217,-0.008,0.019,-0.108,-0.0278,PLAN,970
64.400,-0.236,0.313,-0.0000,10.000,0.000,1,0.000,0.000,-0.131,0.059,0.048,-0.124,-0.0306,PLAN,982
64.600,-0.223,0.337,-0.0012,10.000,0.000,1,0.000,0.000,0.021,-0.023,0.072,-0.112,-0.0318,PLAN,978
64.800,-0.223,0.337,-0.0012,10.000,0.000,1,0.000,0.000,0.021,-0.023,0.072,-0.112,-0.0318,PLAN,978
65.000,-0.223,0.337,-0.0012,10.000,0.000,1,0.000,0.000,0.021,-0.023,0.072,-0.112,-0.0318,PLAN,978
65.200,-0.223,0.337,-0.0012,10.000,0.000,1,0.000,0.000,0.021,-0.023,0.072,-0.112,-0.0318,PLAN,978
65.400,-0.249,0.377,0.0074,10.000,0.000,1,0.000,0.000,-0.323,-0.331,0.111,-0.139,-0.0442,PLAN,978
65.600,-0.004,0.564,-0.0039,10.000,0.000,1,0.000,0.000,1.383,-0.122,0.305,0.102,-0.0524,PLAN,960
65.800,0.064,0.562,-0.0098,10.000,0.000,1,0.000,0.000,1.879,-0.222,0.304,0.170,-0.0467,PLAN,819
66.000,0.295,0.495,-0.0008,10.000,0.000,1,0.000,0.000,-0.212,-0.030,0.243,0.403,-0.0502,PLAN,819
66.200,0.198,0.465,-0.0044,10.000,0.000,1,0.000,0.000,-1.429,-0.104,0.211,0.306,-0.0430,PLAN,782
66.400,-0.219,0.198,0.0013,10.000,0.000,1,0.000,0.000,-0.817,-0.015,0.067,-0.105,-0.0207,PLAN,782
66.600,-0.216,0.187,0.0016,10.000,0.000,1,0.000,0.000,-0.494,0.056,0.078,-0.101,-0.0199,PLAN,952
66.800,-0.216,0.187,0.0016,10.000,0.000,1,0.000,0.000,-0.494,0.056,0.078,-0.101,-0.0199,PLAN,952
67.000,-0.354,0.083,0.0065,10.000,0.000,1,0.000,0.000,-0.165,0.003,0.185,-0.236,-0.0146,PLAN,952
67.200,-0.069,0.064,-0.0062,10.000,0.000,1,0.000,0.000,1.559,0.025,0.197,0.050,-0.0002,PLAN,952
67.400,0.023,-0.053,-0.0187,10.000,0.000,1,0.000,0.000,0.055,-0.066,0.312,0.145,0.0240,PLAN,888
67.600,-0.015,0.002,-0.0176,10.000,0.000,1,0.000,0.000,-0.274,0.001,0.257,0.105,0.0174,PLAN,832
67.800,-0.013,-0.008,-0.0211,10.000,0.000,1,0.000,0.000,-0.201,-0.058,0.268,0.107,0.0219,PLAN,784
68.000,-0.102,0.150,-0.0188,10.000,0.000,1,0.000,0.000,-0.244,-0.074,0.112,0.014,0.0039,PLAN,784
68.200,-0.061,0.023,0.0051,10.000,0.000,1,0.000,0.000,-0.014,0.014,0.237,0.058,-0.0074,PLAN,817
68.400,-0.095,-0.028,-0.0089,10.000,0.000,1,0.000,0.000,-0.274,-0.090,0.289,0.025,0.0116,PLAN,817
68.600,-0.087,0.023,-0.0103,10.000,0.000,1,0.000,0.000,0.098,-0.127,0.239,0.033,0.0081,PLAN,807
68.800,-0.087,0.023,-0.0103,10.000,0.000,1,0.000,0.000,0.098,-0.127,0.239,0.033,0.0081,PLAN,912
69.001,-0.179,0.166,-0.0036,10.000,0.000,1,0.000,0.000,-0.551,-0.081,0.098,-0.063,-0.0127,PLAN,912
69.200,-0.182,0.197,-0.0018,10.000,0.000,1,0.000,0.000,-0.120,0.030,0.067,-0.067,-0.0176,PLAN,989
69.400,-0.199,0.183,0.0005,10.000,0.000,1,0.000,0.000,-0.264,-0.037,0.081,-0.083,-0.0184,PLAN,971
69.600,-0.243,0.255,-0.0001,10.000,0.000,1,0.000,0.000,-0.241,0.044,0.010,-0.130,-0.0248,PLAN,971
69.800,-0.260,0.275,0.0005,10.000,0.000,1,0.000,0.000,-0.204,-0.015,0.009,-0.147,-0.0274,PLAN,988
70.000,-0.248,0.283,-0.0030,10.000,0.000,1,0.000,0.000,0.015,-0.088,0.018,-0.135,-0.0247,PLAN,964
70.200,-0.267,0.314,0.0001,10.000,0.000,1,0.000,0.000,-0.097,0.052,0.048,-0.155,-0.0307,PLAN,987
70.400,-0.279,0.349,0.0037,10.000,0.000,1,0.000,0.000,0.069,0.064,0.082,-0.168,-0.0376,PLAN,986
70.600,-0.276,0.352,0.0008,10.000,0.000,1,0.000,0.000,0.041,0.048,0.085,-0.165,-0.0350,PLAN,955
70.800,-0.295,0.362,0.0010,10.000,0.000,1,0.000,0.000,-0.081,-0.058,0.095,-0.184,-0.0362,PLAN,947
71.000,-0.216,0.313,-0.0144,10.000,0.000,1,0.000,0.000,0.444,0.010,0.048,-0.104,-0.0161,PLAN,992
71.200,-0.170,0.222,-0.0024,10.000,0.000,1,0.000,0.000,0.053,-0.299,0.042,-0.056,-0.0193,PLAN,999
71.400,-0.228,0.333,-0.0005,10.000,0.000,1,0.000,0.000,-0.532,-0.056,0.068,-0.117,-0.0320,PLAN,1027
71.601,-0.260,0.378,0.0005,10.000,0.000,1,0.000,0.000,-0.295,0.049,0.112,-0.150,-0.0374,PLAN,1027
71.800,-0.208,0.313,0.0013,10.000,0.000,1,0.000,0.000,0.128,0.029,0.049,-0.096,-0.0320,PLAN,985
72.000,-0.188,0.297,0.0008,10.000,0.000,1,0.000,0.000,0.113,0.027,0.033,-0.075,-0.0299,PLAN,992
72.200,-0.141,0.240,-0.0008,10.000,0.000,1,0.000,0.000,0.114,0.097,0.022,-0.027,-0.0229,PLAN,988
72.401,-0.102,0.226,-0.0057,10.000,0.000,1,0.000,0.000,0.407,0.041,0.036,0.013,-0.0166,PLAN,959
72.600,-0.097,0.195,-0.0055,10.000,0.000,1,0.000,0.000,0.085,0.073,0.067,0.018,-0.0138,PLAN,947
72.800,-0.101,0.179,0.0094,10.000,0.000,1,0.000,0.000,0.030,0.068,0.082,0.015,-0.0272,PLAN,941
73.000,-0.083,0.163,-0.0054,10.000,0.000,1,0.000,0.000,0.208,-0.111,0.099,0.033,-0.0107,PLAN,945
73.200,-0.077,0.129,-0.0094,10.000,0.000,1,0.000,0.000,-0.035,-0.047,0.132,0.040,-0.0033,PLAN,942
73.400,-0.074,0.103,-0.0058,10.000,0.000,1,0.000,0.000,0.025,0.059,0.158,0.044,-0.0045,PLAN,873
73.600,-0.082,0.070,-0.0031,10.000,0.000,1,0.000,0.000,-0.056,-0.009,0.191,0.037,-0.0039,PLAN,873
73.800,-0.082,0.071,-0.0015,10.000,0.000,1,0.000,0.000,-0.153,0.032,0.190,0.036,-0.0055,PLAN,884
74.000,-0.095,0.091,-0.0031,10.000,0.000,1,0.000,0.000,-0.045,0.156,0.171,0.023,-0.0059,PLAN,890
74.200,-0.106,0.081,-0.0070,10.000,0.000,1,0.000,0.000,-0.091,0.014,0.181,0.012,-0.0011,PLAN,907
74.400,-0.124,0.090,-0.0034,10.000,0.000,1,0.000,0.000,-0.097,0.159,0.172,-0.007,-0.0055,PLAN,913
74.600,-0.134,0.093,-0.0120,10.000,0.000,1,0.000,0.000,-0.055,-0.050,0.170,-0.016,0.0028,PLAN,900
74.800,-0.154,0.134,-0.0010,10.000,0.000,1,0.000,0.000,-0.269,0.036,0.130,-0.038,-0.0121,PLAN,900
75.000,-0.176,0.133,-0.0080,10.000,0.000,1,0.000,0.000,-0.197,0.003,0.130,-0.059,-0.0051,PLAN,933
75.200,-0.235,0.158,-0.0162,10.000,0.000,1,0.000,0.000,-0.519,0.017,0.107,-0.119,0.0007,PLAN,937
75.400,-0.227,0.144,-0.0051,10.000,0.000,1,0.000,0.000,-0.215,-0.051,0.121,-0.111,-0.0090,PLAN,945
75.600,-0.209,0.192,0.0033,10.000,0.000,1,0.000,0.000,0.058,-0.040,0.072,-0.094,-0.0221,PLAN,948
75.801,-0.224,0.217,-0.0032,10.000,0.000,1,0.000,0.000,0.001,-0.038,0.048,-0.109,-0.0181,PLAN,959
76.000,-0.225,0.224,-0.0015,10.000,0.000,1,0.000,0.000,-0.002,0.008,0.041,-0.111,-0.0205,PLAN,963
76.200,-0.246,0.230,-0.0018,10.000,0.000,1,0.000,0.000,-0.114,-0.052,0.036,-0.132,-0.0207,PLAN,962
76.400,-0.251,0.286,0.0035,10.000,0.000,1,0.000,0.000,0.145,0.032,0.021,-0.139,-0.0314,PLAN,960
76.601,-0.238,0.300,0.0005,10.000,0.000,1,0.000,0.000,-0.071,0.060,0.035,-0.125,-0.0298,PLAN,983
76.800,-0.268,0.303,-0.0001,10.000,0.000,1,0.000,0.000,-0.361,-0.035,0.036,-0.156,-0.0294,PLAN,1000
77.000,-0.268,0.303,-0.0001,10.000,0.000,1,0.000,0.000,-0.361,-0.035,0.036,-0.156,-0.0294,PLAN,1000
77.200,-0.412,0.231,0.0007,10.000,0.000,1,0.000,0.000,-0.194,-0.017,0.039,-0.298,-0.0229,PLAN,1000
77.400,-0.197,0.336,0.0085,10.000,0.000,1,0.000,0.000,0.710,-0.082,0.072,-0.085,-0.0414,PLAN,1000
77.600,-0.197,0.336,0.0085,10.000,0.000,1,0.000,0.000,0.710,-0.082,0.072,-0.085,-0.0414,PLAN,985
77.800,-0.197,0.336,0.0085,10.000,0.000,1,0.000,0.000,0.710,-0.082,0.072,-0.085,-0.0414,PLAN,985
78.000,-0.080,0.001,-0.0164,10.000,0.000,1,0.000,0.000,-0.197,-1.065,0.260,0.040,0.0163,PLAN,985
78.200,-0.162,0.262,-0.0147,10.000,0.000,1,0.000,0.000,-0.444,0.033,0.001,-0.048,-0.0111,PLAN,962
78.400,-0.106,0.289,-0.0050,10.000,0.000,1,0.000,0.000,0.241,0.116,0.027,0.006,-0.0235,PLAN,940
78.600,-0.080,0.191,-0.0124,10.000,0.000,1,0.000,0.000,-0.003,-0.124,0.071,0.035,-0.0065,PLAN,940
78.800,-0.133,0.180,0.0058,10.000,0.000,1,0.000,0.000,-0.308,0.146,0.082,-0.017,-0.0236,PLAN,935
79.000,-0.149,0.196,0.0007,10.000,0.000,1,0.000,0.000,-0.272,-0.062,0.067,-0.034,-0.0200,PLAN,935
79.200,-0.149,0.196,0.0007,10.000,0.000,1,0.000,0.000,-0.272,-0.062,0.067,-0.034,-0.0200,PLAN,935
79.400,-0.145,0.193,0.0011,10.000,0.000,1,0.000,0.000,0.108,0.041,0.070,-0.030,-0.0200,PLAN,935
79.600,-0.151,0.164,-0.0005,10.000,0.000,1,0.000,0.000,-0.012,0.048,0.099,-0.035,-0.0156,PLAN,933
79.800,-0.185,0.166,-0.0046,10.000,0.000,1,0.000,0.000,-0.248,-0.001,0.098,-0.069,-0.0118,PLAN,934
80.000,-0.205,0.180,-0.0040,10.000,0.000,1,0.000,0.000,-0.264,-0.115,0.084,-0.090,-0.0137,PLAN,940
80.200,-0.200,0.170,-0.0020,10.000,0.000,1,0.000,0.000,-0.093,0.099,0.095,-0.084,-0.0146,PLAN,948
80.400,-0.178,0.179,0.0081,10.000,0.000,1,0.000,0.000,0.142,0.021,0.085,-0.063,-0.0257,PLAN,948
80.600,-0.220,0.192,0.0035,10.000,0.000,1,0.000,0.000,-0.218,0.063,0.073,-0.105,-0.0222,PLAN,950
80.801,-0.238,0.209,-0.0044,10.000,0.000,1,0.000,0.000,0.003,-0.038,0.056,-0.123,-0.0160,PLAN,977
81.000,-0.221,0.196,0.0013,10.000,0.000,1,0.000,0.000,0.089,0.051,0.069,-0.106,-0.0204,PLAN,970
81.200,-0.237,0.193,0.0013,10.000,0.000,1,0.000,0.000,-0.164,0.035,0.073,-0.122,-0.0202,PLAN,946
81.400,-0.237,0.193,0.0013,10.000,0.000,1,0.000,0.000,-0.164,0.035,0.073,-0.122,-0.0202,PLAN,946
81.600,-0.260,0.272,0.0026,10.000,0.000,1,0.000,0.000,0.028,0.001,0.006,-0.147,-0.0291,PLAN,946
81.800,-0.226,0.249,0.0023,10.000,0.000,1,0.000,0.000,0.117,-0.036,0.016,-0.112,-0.0266,PLAN,964
82.000,-0.226,0.249,0.0023,10.000,0.000,1,0.000,0.000,0.117,-0.036,0.016,-0.112,-0.0266,PLAN,964
82.200,-0.226,0.249,0.0023,10.000,0.000,1,0.000,0.000,0.117,-0.036,0.016,-0.112,-0.0266,PLAN,964
82.400,-0.193,0.245,0.0020,10.000,0.000,1,0.000,0.000,-0.257,-0.034,0.019,-0.080,-0.0260,PLAN,964
82.600,-0.168,0.265,0.0013,10.000,0.000,1,0.000,0.000,0.107,0.087,0.001,-0.055,-0.0273,PLAN,933
