t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,des_vx,des_wz,act_vx,act_wz,crosstrack_err,along_err,heading_err,mode,obstacle_pts
41.600,-0.536,0.644,0.0008,0.000,0.000,0,0.000,0.000,-0.046,0.034,0.000,0.000,0.0000,PLAN,196
41.801,-0.536,0.644,0.0008,0.000,0.000,0,0.000,0.000,-0.046,0.034,0.000,0.000,0.0000,PLAN,196
42.000,-0.559,0.673,-0.0026,0.000,0.000,0,0.000,0.000,0.076,-0.090,0.000,0.000,0.0000,PLAN,196
42.200,-0.559,0.667,-0.0004,0.000,0.000,0,0.000,0.000,-0.102,0.088,0.000,0.000,0.0000,PLAN,235
42.400,-0.534,0.675,-0.0015,0.000,0.000,0,0.000,0.000,0.112,-0.005,0.000,0.000,0.0000,PLAN,235
42.600,-0.498,0.671,-0.0026,0.000,0.000,0,0.000,0.000,0.287,-0.006,0.000,0.000,0.0000,PLAN,235
42.800,-0.499,0.637,-0.0012,0.000,0.000,0,0.000,0.000,0.201,-0.007,0.000,0.000,0.0000,PLAN,232
43.000,-0.499,0.637,-0.0012,0.000,0.000,0,0.000,0.000,0.201,-0.007,0.000,0.000,0.0000,PLAN,232
43.200,-0.443,0.578,0.0004,0.000,0.000,0,0.000,0.000,0.198,0.087,0.000,0.000,0.0000,PLAN,191
43.400,-0.421,0.572,-0.0013,0.000,0.000,0,0.000,0.000,0.232,-0.029,0.000,0.000,0.0000,PLAN,187
43.600,-0.421,0.572,-0.0013,0.000,0.000,0,0.000,0.000,0.232,-0.029,0.000,0.000,0.0000,PLAN,187
43.800,-0.421,0.572,-0.0013,0.000,0.000,0,0.000,0.000,0.232,-0.029,0.000,0.000,0.0000,PLAN,187
44.000,-0.421,0.572,-0.0013,0.000,0.000,0,0.000,0.000,0.232,-0.029,0.000,0.000,0.0000,PLAN,187
44.200,-0.488,0.267,0.0003,0.000,0.000,0,0.000,0.000,0.247,-0.191,0.000,0.000,0.0000,PLAN,187
44.400,-0.191,0.532,-0.0036,0.000,0.000,0,0.000,0.000,1.493,-0.016,0.000,0.000,0.0000,PLAN,254
44.600,-0.143,0.239,-0.0217,0.000,0.000,0,0.000,0.000,0.291,0.354,0.000,0.000,0.0000,PLAN,254
44.800,-0.289,0.363,0.0017,0.000,0.000,0,0.000,0.000,-1.084,-0.052,0.000,0.000,0.0000,PLAN,268
45.000,-0.289,0.363,0.0017,0.000,0.000,0,0.000,0.000,-1.084,-0.052,0.000,0.000,0.0000,PLAN,268
45.200,-0.289,0.363,0.0017,0.000,0.000,0,0.000,0.000,-1.084,-0.052,0.000,0.000,0.0000,PLAN,268
45.400,-0.429,0.305,-0.0010,0.000,0.000,0,0.000,0.000,1.301,-0.166,0.000,0.000,0.0000,PLAN,128
45.600,-0.429,0.305,-0.0010,0.000,0.000,0,0.000,0.000,1.301,-0.166,0.000,0.000,0.0000,PLAN,128
45.800,-0.429,0.305,-0.0010,0.000,0.000,0,0.000,0.000,1.301,-0.166,0.000,0.000,0.0000,PLAN,128
46.000,-0.268,0.803,0.0018,0.000,0.000,0,0.000,0.000,0.223,0.068,0.000,0.000,0.0000,PLAN,202
46.200,-0.268,0.803,0.0018,0.000,0.000,0,0.000,0.000,0.223,0.068,0.000,0.000,0.0000,PLAN,202
46.400,-0.268,0.803,0.0018,0.000,0.000,0,0.000,0.000,0.223,0.068,0.000,0.000,0.0000,PLAN,202
46.600,-0.515,0.560,-0.0022,0.000,0.000,0,0.000,0.000,-0.845,0.044,0.000,0.000,0.0000,PLAN,186
46.800,-0.515,0.560,-0.0022,0.000,0.000,0,0.000,0.000,-0.845,0.044,0.000,0.000,0.0000,PLAN,186
47.000,-0.555,0.649,0.0005,0.000,0.000,0,0.000,0.000,0.112,-0.009,0.000,0.000,0.0000,PLAN,186
47.200,-0.552,0.645,0.0006,0.000,0.000,0,0.000,0.000,0.013,0.081,0.000,0.000,0.0000,PLAN,226
47.400,-0.535,0.641,-0.0015,0.000,0.000,0,0.000,0.000,0.182,0.017,0.000,0.000,0.0000,PLAN,223
47.600,-0.524,0.651,-0.0019,0.000,0.000,0,0.000,0.000,0.164,-0.087,0.000,0.000,0.0000,PLAN,217
47.800,-0.511,0.631,-0.0008,0.000,0.000,0,0.000,0.000,0.190,-0.040,0.000,0.000,0.0000,PLAN,218
