t,source,point_index,x,y,z
3.063,raw,1497,-9.7343,-8.3902,1.5047
3.063,raw,1506,-9.5763,-8.7117,1.5027
3.063,raw,1516,-9.3520,-9.0315,1.5017
3.063,raw,1526,-9.1754,-9.4021,1.4989
3.063,raw,1536,-8.9820,-9.7665,1.4962
3.063,raw,1546,-8.7558,-10.1057,1.4941
3.063,raw,1556,-8.5773,-10.5090,1.4901
3.063,raw,1566,-8.3548,-10.8754,1.4870
3.063,raw,1576,-8.1199,-11.2391,1.4839
3.063,raw,1586,-7.9398,-11.6935,1.4782
3.063,raw,1596,-7.6813,-12.0591,1.4749
3.063,raw,1606,-7.4307,-12.4539,1.4707
3.063,raw,1616,-4.1893,-7.8567,1.5946
3.063,raw,1626,-4.0309,-8.1217,1.5912
3.063,raw,1636,-6.7011,-13.8354,1.4523
3.063,raw,1646,-6.4081,-14.2691,1.4466
3.063,raw,1656,-6.1085,-14.7247,1.4403
3.063,raw,1666,-5.8166,-15.2426,1.4324
3.063,raw,1676,-7.5459,-21.1038,1.2981
3.063,raw,1686,-7.3069,-22.3997,1.2731
3.063,raw,1696,-6.9246,-23.4620,1.2535
3.063,raw,1706,-6.5242,-24.6484,1.2310
3.063,raw,1716,-6.0916,-25.9477,1.2058
3.063,raw,1726,-5.4323,-26.5417,1.1965
3.063,raw,1736,-4.7130,-26.9592,1.1907
3.063,raw,1746,-3.9751,-27.3603,1.1849
3.063,raw,1756,-3.2235,-27.7771,1.1783
3.063,raw,1766,-2.4650,-28.2985,1.1689
3.063,raw,1776,-1.6821,-28.8301,1.1588
3.063,raw,1786,-0.8740,-29.3976,1.1474
3.063,raw,1796,-0.0350,-29.9397,1.1361
3.063,raw,1806,0.8328,-30.3195,1.1278
3.063,raw,1816,1.7210,-30.6490,1.1201
3.063,raw,1826,2.6330,-31.0246,1.1108
3.063,raw,1836,3.5837,-31.5420,1.0977
3.063,raw,1846,4.5775,-32.1250,1.0826
3.063,raw,1856,5.6121,-32.7088,1.0667
3.063,raw,1866,6.7867,-33.8235,1.0381
3.063,raw,1876,-22.7559,25.9271,1.0325
3.063,raw,1886,-22.2556,23.9607,1.0718
3.063,raw,1896,-21.5495,21.9341,1.1146
3.063,raw,1906,-20.6882,19.9143,1.1591
3.063,raw,1916,-19.8462,18.0648,1.2003
3.063,raw,1926,-19.3466,16.6372,1.2291
3.063,raw,1936,-18.6229,15.1290,1.2624
3.063,raw,1946,-18.0183,13.8153,1.2906
3.063,raw,1956,-17.7142,12.7980,1.3091
3.063,raw,1966,-11.1246,7.7499,1.4919
3.063,raw,1976,-16.7368,10.7043,1.3523
3.063,raw,1986,-16.4188,9.8511,1.3680
3.063,raw,1996,-16.4561,9.2333,1.3738
3.063,raw,2005,-16.1785,8.5355,1.3864
3.063,raw,2015,-15.9234,7.8224,1.3983
3.063,raw,2025,-15.6467,7.1335,1.4101
3.063,raw,2035,-15.3878,6.4841,1.4208
3.063,raw,2045,-15.1363,5.8669,1.4309
3.063,raw,2055,-15.1910,5.3785,1.4333
3.063,raw,2065,-14.9640,4.8115,1.4418
3.063,raw,2075,-14.7461,4.2697,1.4497
3.063,raw,2085,-14.5280,3.7485,1.4572
3.063,raw,2095,-14.3462,3.2545,1.4635
3.063,raw,2105,-14.1731,2.7784,1.4693
3.063,raw,2115,-13.9771,2.3136,1.4752
3.063,raw,2125,-13.8106,1.8676,1.4802
3.063,raw,2135,-13.6112,1.4312,1.4855
3.063,raw,2145,-13.4374,1.0100,1.4901
3.063,raw,2155,-13.2948,0.6014,1.4937
3.063,raw,2165,-13.1358,0.2017,1.4973
3.063,raw,2175,-23.1844,-0.3658,1.8322
3.063,raw,2185,-22.4267,-1.0119,1.8312
3.063,raw,2195,-8.2229,-0.5557,1.8120
3.063,raw,2205,-8.0862,-0.7961,1.8118
3.063,raw,2215,-20.4442,-2.7426,1.8287
3.063,raw,2225,-19.8512,-3.2622,1.8281
3.063,raw,2235,-19.2782,-3.7564,1.8274
3.063,raw,2245,-16.8293,-3.7988,1.8242
3.063,raw,2255,-16.6779,-4.2895,1.8241
3.063,raw,2265,-17.6859,-5.1120,1.8257
