t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,safety_stop
31.600,-0.9657,1.0430,0.00010,,,0,IDLE code=0,0,,4284,0,1
31.800,-1.0538,1.0158,-0.00204,,,0,IDLE code=0,0,,4292,0,1
32.000,-0.9650,0.9906,0.00106,,,0,IDLE code=0,0,,4250,0,1
32.200,-0.9602,0.9793,0.00118,,,0,IDLE code=0,0,,4250,0,1
32.400,-0.9602,0.9793,0.00118,,,0,IDLE code=0,0,,4182,0,1
32.600,-0.9348,0.9809,0.00003,,,0,IDLE code=0,0,,4185,0,1
32.800,-0.9227,0.9763,0.00205,,,0,IDLE code=0,0,,4105,0,1
33.000,-0.9047,0.9766,-0.00299,,,0,IDLE code=0,0,,4092,0,1
33.200,-0.8994,0.9734,0.00266,,,0,IDLE code=0,0,,4092,0,1
33.408,-0.9026,0.9749,-0.00432,,,0,IDLE code=0,0,,4032,0,1
33.600,-0.8969,0.9754,0.00142,,,0,IDLE code=0,0,,4032,0,1
33.800,-0.8969,0.9754,0.00142,,,0,IDLE code=0,0,,4032,0,1
34.000,-0.9091,0.9767,0.00029,,,0,IDLE code=0,0,,4032,0,1
34.200,-0.9186,0.9897,0.00082,,,0,IDLE code=0,0,,4032,0,1
34.400,-0.9186,0.9897,0.00082,,,0,IDLE code=0,0,,4032,0,1
34.600,-0.9343,0.9931,-0.00228,,,0,IDLE code=0,0,,4032,0,1
34.801,-0.9569,1.0291,-0.00098,,,0,IDLE code=0,0,,3980,0,1
35.000,-0.9661,1.0423,-0.00063,,,0,IDLE code=0,0,,3980,0,1
35.200,-0.9661,1.0423,-0.00063,,,0,IDLE code=0,0,,4023,0,1
35.400,-0.9753,1.0550,-0.00042,,,0,IDLE code=0,0,,4070,0,1
35.600,-0.9778,1.0608,0.00043,,,0,IDLE code=0,0,,4114,0,1
35.800,-0.9778,1.0608,0.00043,,,0,IDLE code=0,0,,4049,0,1
36.000,-0.9778,1.0608,0.00043,,,0,IDLE code=0,0,,4093,0,1
36.200,-0.9564,1.0550,0.00177,,,0,IDLE code=0,0,,4160,0,1
36.400,-0.9456,1.0498,0.00052,,,0,IDLE code=0,0,,4160,0,1
36.600,-0.9450,1.0502,0.00152,,,0,IDLE code=0,0,,4383,0,1
36.800,-0.9328,1.0434,0.00165,,,0,IDLE code=0,0,,4383,0,1
37.001,-0.9236,1.0353,0.00196,,,0,IDLE code=0,0,,4383,0,1
37.200,-0.9163,1.0290,0.00231,,,0,IDLE code=0,0,,4284,0,1
