t,source,point_index,x,y,z
15.555,raw,2480,-15.5802,7.4430,1.4116
15.555,raw,2560,-14.5869,3.1637,1.4614
15.555,raw,2640,-24.8102,-0.6519,1.8343
15.555,raw,2720,-25.3710,-6.7800,1.8363
15.555,raw,2800,-24.9383,-13.4839,1.8391
15.555,raw,2880,-22.6401,-20.2428,1.8418
15.555,raw,2960,-19.3873,-27.8322,1.8466
15.555,raw,3040,4.2967,2.9568,1.8064
15.555,raw,3120,-23.9861,16.6667,1.8399
15.555,raw,3200,-24.0834,9.5229,1.8356
15.555,raw,3280,-24.5221,3.5442,1.8342
15.555,raw,3360,-17.6441,-6.1107,2.2758
15.555,raw,3440,4.4312,2.7389,1.9160
15.555,raw,3520,-19.9508,-24.0539,3.3308
15.555,raw,3600,4.2280,3.0568,2.0263
15.555,raw,3680,-16.3875,-0.5986,3.8094
15.555,raw,3760,-15.0505,-4.2187,3.7224
15.555,raw,3840,-13.9309,-7.9745,3.7735
16.628,raw,0,4.7159,2.2668,0.9121
16.628,raw,80,4.1312,3.1750,0.9165
16.628,raw,160,4.2025,3.0767,1.0304
16.628,raw,240,-4.5093,-7.5007,0.5089
16.628,raw,320,4.1768,3.0912,1.1445
16.628,raw,400,-4.6448,-7.8161,0.6889
16.628,raw,480,4.6683,2.3794,1.2507
16.628,raw,560,-6.5865,-7.2561,0.8464
16.628,raw,640,-4.2352,-7.8746,0.9301
16.628,raw,720,-3.3742,-12.4713,0.5680
16.628,raw,800,4.2506,3.0117,1.3655
16.628,raw,880,-6.7584,-9.1357,0.9823
16.628,raw,960,-5.0013,-11.8124,0.8851
16.628,raw,1040,-2.8777,-16.7036,0.6060
16.628,raw,1120,4.1881,3.0828,1.4767
16.628,raw,1200,-9.3971,-6.3547,1.2601
16.628,raw,1280,-8.2051,-9.0457,1.2214
16.628,raw,1360,-4.1954,-7.8593,1.3738
16.628,raw,1440,-4.6946,-17.0691,0.9767
16.628,raw,1520,-1.1333,-26.9138,0.5603
16.628,raw,1600,4.4668,2.6388,1.5874
16.628,raw,1680,-15.8571,18.2810,0.6948
16.628,raw,1760,-14.0371,10.2915,0.9989
16.628,raw,1840,-12.8074,-0.6156,1.5071
16.628,raw,1920,-11.9310,-3.5116,1.5145
16.628,raw,2000,-10.9323,-6.3417,1.5097
16.628,raw,2080,-9.6595,-9.2646,1.4934
16.628,raw,2160,-8.1743,-12.7615,1.4552
16.628,raw,2240,-7.9551,-22.4492,1.2654
16.628,raw,2320,-3.2504,-29.3570,1.1410
