t,source,point_index,x,y,z
2.213,raw,2263,-20.5355,-11.9186,1.8329
2.213,raw,2272,-22.9412,-14.1214,1.8372
2.213,raw,2282,-22.5913,-14.8351,1.8373
2.213,raw,2292,-22.2433,-15.5570,1.8375
2.213,raw,2302,-21.8823,-16.2781,1.8376
2.213,raw,2312,-21.5153,-17.0045,1.8378
2.213,raw,2321,-21.1922,-17.6742,1.8381
2.213,raw,2331,-20.8312,-18.4307,1.8384
2.213,raw,2341,-20.4437,-19.1805,1.8386
2.213,raw,2351,-20.0468,-19.9390,1.8390
2.213,raw,2360,-19.6793,-20.6284,1.8393
2.213,raw,2370,-19.2678,-21.4126,1.8397
2.213,raw,2380,-18.8331,-22.1963,1.8401
2.213,raw,2390,-18.4055,-23.0168,1.8405
2.213,raw,2400,-17.9671,-23.8578,1.8411
2.213,raw,2409,-17.5484,-24.6148,1.8415
2.213,raw,2419,-17.0981,-25.5172,1.8422
2.213,raw,2429,-16.6181,-26.4253,1.8429
2.213,raw,2439,-16.1124,-27.3470,1.8436
2.213,raw,2449,-15.5956,-28.3107,1.8443
2.213,raw,2458,-15.1093,-29.1991,1.8451
2.213,raw,2468,-14.5694,-30.2637,1.8460
2.213,raw,2478,-13.9947,-31.3506,1.8470
2.213,raw,2488,-34.0959,7.1754,1.8478
2.213,raw,2498,-33.6057,6.0614,1.8469
2.213,raw,2507,-33.1843,5.0952,1.8461
2.213,raw,2517,-32.7052,4.0542,1.8453
2.213,raw,2527,-32.1675,3.0426,1.8444
2.213,raw,2537,-31.6494,2.0680,1.8436
2.213,raw,2547,-31.1701,1.1277,1.8429
2.213,raw,2556,-30.7072,0.3062,1.8423
2.213,raw,2566,-16.6453,-1.4808,2.2269
2.213,raw,2576,-16.0036,-1.9472,2.2123
2.213,raw,2586,-15.6643,-3.9287,2.2133
2.213,raw,2596,-14.9703,-5.8140,2.2111
2.213,raw,2605,-15.5187,-7.6171,2.2415
2.213,raw,2615,-25.8924,-14.3992,2.5471
2.213,raw,2625,-19.8216,-24.3197,2.5887
2.213,raw,2635,-31.8575,-3.4229,3.3703
2.213,raw,2645,-15.6822,-2.2377,2.5892
2.213,raw,2654,-26.0761,-14.0061,3.2530
2.213,raw,2664,-11.3773,-8.4499,2.5081
2.213,raw,2674,-16.8393,0.7979,2.6369
2.213,raw,2684,-26.1951,-13.7753,3.9609
2.213,raw,2694,-25.8510,-14.5747,3.9664
2.213,raw,2703,-19.6440,-0.1436,3.7204
2.213,raw,2713,-19.4634,-0.7152,3.7049
2.213,raw,2723,-19.1423,-1.7224,3.6811
2.213,raw,2733,-15.7029,-2.1932,3.3610
2.213,raw,2743,-11.4736,-8.5198,3.2107
2.213,raw,2752,-16.5005,-0.1912,3.8238
2.213,raw,2762,-16.3610,-0.6735,3.8093
2.213,raw,2772,-16.2019,-1.1476,3.7940
2.213,raw,2782,-16.0653,-1.6171,3.7831
2.213,raw,2792,-16.4674,-2.1559,3.8384
2.213,raw,2801,-15.5700,-2.4576,3.7381
